Timestamp,Name,CPU,Memory
2024-10-31 04:11:31,samdul-load_balancer-1,0.22%,86.43%
2024-10-31 04:11:35,samdul-load_balancer-1,0.12%,86.43%
2024-10-31 04:11:39,samdul-load_balancer-1,0.12%,86.43%
2024-10-31 04:11:43,samdul-load_balancer-1,0.12%,86.43%
2024-10-31 04:11:47,samdul-load_balancer-1,0.10%,86.43%
2024-10-31 04:11:51,samdul-load_balancer-1,0.16%,86.43%
2024-10-31 04:11:55,samdul-load_balancer-1,0.10%,86.43%
2024-10-31 04:11:59,samdul-load_balancer-1,0.13%,86.43%
2024-10-31 04:12:03,samdul-load_balancer-1,0.13%,86.43%
2024-10-31 04:12:07,samdul-load_balancer-1,0.12%,86.43%
2024-10-31 04:12:11,samdul-load_balancer-1,0.16%,86.43%
2024-10-31 04:12:15,samdul-load_balancer-1,0.11%,86.43%
2024-10-31 04:12:19,samdul-load_balancer-1,0.11%,86.43%
2024-10-31 04:12:23,samdul-load_balancer-1,0.12%,86.43%
2024-10-31 04:12:27,samdul-load_balancer-1,0.10%,86.43%
2024-10-31 04:12:31,samdul-load_balancer-1,0.14%,86.27%
2024-10-31 04:12:35,samdul-load_balancer-1,0.12%,86.27%
2024-10-31 04:12:39,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:12:43,samdul-load_balancer-1,0.12%,86.27%
2024-10-31 04:12:47,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:12:51,samdul-load_balancer-1,0.17%,86.27%
2024-10-31 04:12:55,samdul-load_balancer-1,0.12%,86.27%
2024-10-31 04:12:59,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:03,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:07,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:11,samdul-load_balancer-1,0.15%,86.27%
2024-10-31 04:13:15,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:19,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:23,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:27,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:31,samdul-load_balancer-1,0.13%,86.27%
2024-10-31 04:13:35,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:39,samdul-load_balancer-1,0.10%,86.27%
2024-10-31 04:13:43,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:47,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:13:51,samdul-load_balancer-1,0.16%,86.27%
2024-10-31 04:13:55,samdul-load_balancer-1,0.10%,86.27%
2024-10-31 04:13:59,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:14:03,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:14:07,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:14:11,samdul-load_balancer-1,0.15%,86.27%
2024-10-31 04:14:15,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:14:19,samdul-load_balancer-1,0.10%,86.27%
2024-10-31 04:14:23,samdul-load_balancer-1,0.11%,86.27%
2024-10-31 04:14:27,samdul-load_balancer-1,0.10%,86.27%
2024-10-31 04:14:31,samdul-load_balancer-1,0.13%,86.11%
2024-10-31 04:14:35,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:14:39,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:14:43,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:14:47,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:14:52,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:14:56,samdul-load_balancer-1,0.12%,86.11%
2024-10-31 04:15:00,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:04,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:08,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:12,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:16,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:20,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:15:24,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:15:28,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:15:32,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:15:36,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:15:40,samdul-load_balancer-1,0.12%,86.11%
2024-10-31 04:15:44,samdul-load_balancer-1,0.12%,86.11%
2024-10-31 04:15:48,samdul-load_balancer-1,0.12%,86.11%
2024-10-31 04:15:52,samdul-load_balancer-1,0.12%,86.11%
2024-10-31 04:15:56,samdul-load_balancer-1,0.09%,86.11%
2024-10-31 04:16:00,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:16:04,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:16:08,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:16:12,samdul-load_balancer-1,0.10%,86.11%
2024-10-31 04:16:16,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:16:20,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:16:24,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:16:28,samdul-load_balancer-1,0.11%,86.11%
2024-10-31 04:16:32,samdul-load_balancer-1,0.11%,85.96%
2024-10-31 04:16:36,samdul-load_balancer-1,0.12%,85.96%
2024-10-31 04:16:40,samdul-load_balancer-1,0.10%,85.96%
2024-10-31 04:16:44,samdul-load_balancer-1,0.11%,85.96%
2024-10-31 04:16:48,samdul-load_balancer-1,0.12%,85.96%
2024-10-31 04:16:52,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:16:56,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:00,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:04,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:17:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:17:12,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:16,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:20,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:17:24,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:28,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:17:32,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:36,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:17:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:44,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:48,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:17:52,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:17:56,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:18:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:18:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:18:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:18:12,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:18:16,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:18:20,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:18:24,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:18:28,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:18:32,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:18:36,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:18:40,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:18:44,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:18:48,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:18:52,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:18:56,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:19:00,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:19:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:19:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:19:12,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:19:16,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:19:20,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:19:24,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:19:28,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:19:32,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:19:36,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:19:40,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:19:44,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:19:48,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:19:52,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:19:56,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:20:00,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:20:04,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:20:08,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:20:12,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:20:16,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:20:20,samdul-load_balancer-1,0.12%,86.13%
2024-10-31 04:20:24,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:20:28,samdul-load_balancer-1,0.11%,86.13%
2024-10-31 04:20:33,samdul-load_balancer-1,0.11%,85.82%
2024-10-31 04:20:37,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:20:41,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:20:45,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:20:49,samdul-load_balancer-1,0.10%,85.82%
2024-10-31 04:20:53,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:20:57,samdul-load_balancer-1,0.11%,85.82%
2024-10-31 04:21:01,samdul-load_balancer-1,0.15%,85.82%
2024-10-31 04:21:05,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:21:09,samdul-load_balancer-1,0.11%,85.82%
2024-10-31 04:21:13,samdul-load_balancer-1,0.11%,85.82%
2024-10-31 04:21:17,samdul-load_balancer-1,0.10%,85.82%
2024-10-31 04:21:21,samdul-load_balancer-1,0.16%,85.82%
2024-10-31 04:21:25,samdul-load_balancer-1,0.10%,85.82%
2024-10-31 04:21:29,samdul-load_balancer-1,0.12%,85.82%
2024-10-31 04:21:33,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:21:37,samdul-load_balancer-1,0.09%,85.98%
2024-10-31 04:21:41,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:21:45,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:21:49,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:21:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:21:57,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:22:01,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:22:05,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:09,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:13,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:17,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:21,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:22:25,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:29,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:33,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:22:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:22:41,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:22:45,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:22:49,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:22:53,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:22:57,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:01,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:23:05,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:09,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:23:13,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:17,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:21,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 04:23:25,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:23:29,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:33,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:23:37,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:23:41,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:23:45,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:23:49,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:23:57,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:24:01,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:24:05,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:24:09,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:24:13,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:24:17,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:24:21,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:24:25,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:24:29,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:24:33,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:24:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:24:41,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:24:45,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:24:49,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:24:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:24:57,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:25:01,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:25:05,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:25:09,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:25:13,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:25:17,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:25:21,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:25:25,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:25:29,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:25:33,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:25:37,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:25:41,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:25:45,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:25:49,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:25:53,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:25:57,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:26:01,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:26:05,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:09,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:18,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:26:22,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:26:26,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:26:30,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:34,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:26:38,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:26:42,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:26:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:26:58,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:27:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:10,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:27:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:27:26,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:27:42,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:46,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:27:54,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:27:58,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:10,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:22,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:42,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:28:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:28:54,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:28:58,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:10,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:26,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:30,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:29:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:42,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:29:46,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:29:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:29:58,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:30:02,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:10,samdul-load_balancer-1,0.19%,85.98%
2024-10-31 04:30:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:30:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:30:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:30:42,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:46,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:30:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:30:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:30:58,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:02,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:10,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:30,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:31:34,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:31:38,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:42,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:31:50,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:54,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:31:59,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:32:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:32:11,samdul-load_balancer-1,0.19%,85.98%
2024-10-31 04:32:15,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:23,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:32:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:32:31,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:35,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:39,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:32:43,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:32:47,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:32:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:32:59,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:33:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:11,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 04:33:15,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:33:19,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:33:23,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:31,samdul-load_balancer-1,0.19%,85.98%
2024-10-31 04:33:35,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:39,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:43,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:33:47,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:33:51,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:33:55,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:33:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:07,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:34:11,samdul-load_balancer-1,0.25%,85.98%
2024-10-31 04:34:15,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:19,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:23,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:31,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 04:34:35,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:39,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:34:43,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:34:47,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:34:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:34:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:34:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:07,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:35:11,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 04:35:15,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:19,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:23,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:35:27,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:35:31,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:35:35,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:39,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:43,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:35:47,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:35:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:35:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:35:59,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:36:03,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:36:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:11,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:36:15,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:19,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:23,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:31,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:36:35,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:36:39,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:36:43,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:36:47,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:36:51,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:36:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:36:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:37:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:37:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:37:11,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:37:15,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:37:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:37:23,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:37:27,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:37:31,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:37:35,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:37:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:37:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:37:48,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:37:52,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:37:56,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:38:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:38:04,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:38:08,samdul-load_balancer-1,0.12%,85.98%
